season,height,position,stat,value
2016,82.0,Center-Forward,count,1.0
2016,82.0,Center-Forward,avg_pick,2015.0
2016,82.0,Forward,minutes,379.54
2016,82.0,Forward,usage,0.0
2016,82.0,Forward,count,1.0
2016,82.0,Forward,avg_pick,2015.0
2016,83.0,Center-Forward,minutes,1367.185
2016,83.0,Center-Forward,usage,0.0
2016,83.0,Center-Forward,count,1.0
2016,83.0,Center-Forward,avg_pick,2015.0
2016,84.0,Center,minutes,1411.545
2016,84.0,Center,usage,0.0
2016,84.0,Center,count,1.0
2016,84.0,Center,avg_pick,2015.0
2016,84.0,Center-Forward,minutes,2626.485
2016,84.0,Center-Forward,usage,0.0
2016,84.0,Center-Forward,count,1.0
2016,84.0,Center-Forward,avg_pick,2015.0
2016,84.0,Forward-Center,minutes,1707.5733333333333
2016,84.0,Forward-Center,usage,0.0
2016,84.0,Forward-Center,count,1.0
2016,84.0,Forward-Center,avg_pick,2015.0
2016,86.0,Forward-Center,minutes,2046.4616666666664
2016,86.0,Forward-Center,usage,0.0
2016,86.0,Forward-Center,count,1.0
2016,86.0,Forward-Center,avg_pick,2015.0
2017,75.0,Guard,minutes,1333.0
2017,75.0,Guard,usage,0.0
2017,75.0,Guard,count,1.0
2017,75.0,Guard,avg_pick,2016.0
2017,76.0,Guard,minutes,7278.6883333333335
2017,76.0,Guard,usage,0.0
2017,76.0,Guard,count,4.0
2017,76.0,Guard,avg_pick,2016.0
2017,77.0,Guard-Forward,minutes,370.74
2017,77.0,Guard-Forward,usage,0.0
2017,77.0,Guard-Forward,count,1.0
2017,77.0,Guard-Forward,avg_pick,2016.0
2017,78.0,Guard-Forward,minutes,1341.3266666666666
2017,78.0,Guard-Forward,usage,0.0
2017,78.0,Guard-Forward,count,1.0
2017,78.0,Guard-Forward,avg_pick,2016.0
2017,79.0,Guard,minutes,1073.995
2017,79.0,Guard,usage,0.0
2017,79.0,Guard,count,1.0
2017,79.0,Guard,avg_pick,2016.0
2017,79.0,Guard-Forward,minutes,1189.91
2017,79.0,Guard-Forward,usage,0.0
2017,79.0,Guard-Forward,count,1.0
2017,79.0,Guard-Forward,avg_pick,2016.0
2017,80.0,Forward,minutes,3122.641666666667
2017,80.0,Forward,usage,0.0
2017,80.0,Forward,count,2.0
2017,80.0,Forward,avg_pick,2016.0
2017,81.0,Forward,minutes,1743.36
2017,81.0,Forward,usage,0.0
2017,81.0,Forward,count,1.0
2017,81.0,Forward,avg_pick,2016.0
2017,82.0,Forward-Center,minutes,2243.1266666666666
2017,82.0,Forward-Center,usage,0.0
2017,82.0,Forward-Center,count,2.0
2017,82.0,Forward-Center,avg_pick,2016.0
2017,84.0,Center,minutes,608.515
2017,84.0,Center,usage,0.0
2017,84.0,Center,count,1.0
2017,84.0,Center,avg_pick,2016.0
2017,84.0,Forward-Center,minutes,562.1883333333334
2017,84.0,Forward-Center,usage,0.0
2017,84.0,Forward-Center,count,1.0
2017,84.0,Forward-Center,avg_pick,2016.0
2018,71.0,Guard,minutes,983.9933333333332
2018,71.0,Guard,usage,0.0
2018,71.0,Guard,count,1.0
2018,71.0,Guard,avg_pick,2017.0
2018,74.0,Guard,minutes,2638.11
2018,74.0,Guard,usage,0.0
2018,74.0,Guard,count,1.0
2018,74.0,Guard,avg_pick,2017.0
2018,75.0,Guard,minutes,4928.14
2018,75.0,Guard,usage,0.0
2018,75.0,Guard,count,3.0
2018,75.0,Guard,avg_pick,2017.0
2018,76.0,Guard,minutes,3835.7383333333337
2018,76.0,Guard,usage,0.0
2018,76.0,Guard,count,3.0
2018,76.0,Guard,avg_pick,2017.0
2018,77.0,Guard,minutes,4703.3516666666665
2018,77.0,Guard,usage,0.0
2018,77.0,Guard,count,3.0
2018,77.0,Guard,avg_pick,2017.0
2018,77.0,Guard-Forward,minutes,776.4466666666667
2018,77.0,Guard-Forward,usage,0.0
2018,77.0,Guard-Forward,count,1.0
2018,77.0,Guard-Forward,avg_pick,2017.0
2018,78.0,Forward,minutes,2170.515
2018,78.0,Forward,usage,0.0
2018,78.0,Forward,count,2.0
2018,78.0,Forward,avg_pick,2017.0
2018,78.0,Guard-Forward,minutes,712.9983333333333
2018,78.0,Guard-Forward,usage,0.0
2018,78.0,Guard-Forward,count,1.0
2018,78.0,Guard-Forward,avg_pick,2017.0
2018,79.0,Forward,minutes,808.9133333333333
2018,79.0,Forward,usage,0.0
2018,79.0,Forward,count,1.0
2018,79.0,Forward,avg_pick,2017.0
2018,79.0,Forward-Guard,minutes,1481.4616666666666
2018,79.0,Forward-Guard,usage,0.0
2018,79.0,Forward-Guard,count,1.0
2018,79.0,Forward-Guard,avg_pick,2017.0
2018,79.0,Guard-Forward,minutes,2349.8316666666665
2018,79.0,Guard-Forward,usage,0.0
2018,79.0,Guard-Forward,count,1.0
2018,79.0,Guard-Forward,avg_pick,2017.0
2018,80.0,Forward,minutes,3907.163333333334
2018,80.0,Forward,usage,0.0
2018,80.0,Forward,count,2.0
2018,80.0,Forward,avg_pick,2017.0
2018,80.0,Forward-Guard,minutes,2442.911666666667
2018,80.0,Forward-Guard,usage,0.0
2018,80.0,Forward-Guard,count,1.0
2018,80.0,Forward-Guard,avg_pick,2017.0
2018,80.0,Guard-Forward,minutes,1959.2183333333328
2018,80.0,Guard-Forward,usage,0.0
2018,80.0,Guard-Forward,count,1.0
2018,80.0,Guard-Forward,avg_pick,2017.0
2018,81.0,Center,minutes,1441.115
2018,81.0,Center,usage,0.0
2018,81.0,Center,count,1.0
2018,81.0,Center,avg_pick,2017.0
2018,81.0,Center-Forward,minutes,1368.185
2018,81.0,Center-Forward,usage,0.0
2018,81.0,Center-Forward,count,1.0
2018,81.0,Center-Forward,avg_pick,2017.0
2018,81.0,Forward-Center,minutes,1784.62
2018,81.0,Forward-Center,usage,0.0
2018,81.0,Forward-Center,count,1.0
2018,81.0,Forward-Center,avg_pick,2017.0
2018,82.0,Forward,minutes,974.8533333333332
2018,82.0,Forward,usage,0.0
2018,82.0,Forward,count,2.0
2018,82.0,Forward,avg_pick,2017.0
2018,85.0,Forward-Center,minutes,2020.02
2018,85.0,Forward-Center,usage,0.0
2018,85.0,Forward-Center,count,1.0
2018,85.0,Forward-Center,avg_pick,2017.0
2019,72.0,Guard,minutes,576.5016666666667
2019,72.0,Guard,usage,0.0
2019,72.0,Guard,count,1.0
2019,72.0,Guard,avg_pick,2018.0
2019,74.0,Guard,minutes,5078.43
2019,74.0,Guard,usage,0.0
2019,74.0,Guard,count,3.0
2019,74.0,Guard,avg_pick,2018.0
2019,75.0,Forward-Guard,minutes,958.19
2019,75.0,Forward-Guard,usage,0.0
2019,75.0,Forward-Guard,count,1.0
2019,75.0,Forward-Guard,avg_pick,2018.0
2019,75.0,Guard,minutes,3021.3166666666666
2019,75.0,Guard,usage,0.0
2019,75.0,Guard,count,2.0
2019,75.0,Guard,avg_pick,2018.0
2019,76.0,Guard,minutes,1757.17
2019,76.0,Guard,usage,0.0
2019,76.0,Guard,count,1.0
2019,76.0,Guard,avg_pick,2018.0
2019,76.0,Guard-Forward,minutes,1449.3166666666666
2019,76.0,Guard-Forward,usage,0.0
2019,76.0,Guard-Forward,count,1.0
2019,76.0,Guard-Forward,avg_pick,2018.0
2019,77.0,Guard,minutes,2648.6933333333327
2019,77.0,Guard,usage,0.0
2019,77.0,Guard,count,3.0
2019,77.0,Guard,avg_pick,2018.0
2019,78.0,Forward-Guard,minutes,894.615
2019,78.0,Forward-Guard,usage,0.0
2019,78.0,Forward-Guard,count,1.0
2019,78.0,Forward-Guard,avg_pick,2018.0
2019,78.0,Guard,minutes,2173.9066666666668
2019,78.0,Guard,usage,0.0
2019,78.0,Guard,count,1.0
2019,78.0,Guard,avg_pick,2018.0
2019,78.0,Guard-Forward,minutes,4465.645
2019,78.0,Guard-Forward,usage,0.0
2019,78.0,Guard-Forward,count,2.0
2019,78.0,Guard-Forward,avg_pick,2018.0
2019,79.0,Forward,minutes,1696.3333333333333
2019,79.0,Forward,usage,0.0
2019,79.0,Forward,count,1.0
2019,79.0,Forward,avg_pick,2018.0
2019,79.0,Guard-Forward,minutes,440.13
2019,79.0,Guard-Forward,usage,0.0
2019,79.0,Guard-Forward,count,1.0
2019,79.0,Guard-Forward,avg_pick,2018.0
2019,80.0,Forward,minutes,2921.168333333333
2019,80.0,Forward,usage,0.0
2019,80.0,Forward,count,3.0
2019,80.0,Forward,avg_pick,2018.0
2019,80.0,Forward-Guard,minutes,2317.74
2019,80.0,Forward-Guard,usage,0.0
2019,80.0,Forward-Guard,count,1.0
2019,80.0,Forward-Guard,avg_pick,2018.0
2019,81.0,Forward,minutes,1293.75
2019,81.0,Forward,usage,0.0
2019,81.0,Forward,count,1.0
2019,81.0,Forward,avg_pick,2018.0
2019,82.0,Center-Forward,minutes,1109.8
2019,82.0,Center-Forward,usage,0.0
2019,82.0,Center-Forward,count,1.0
2019,82.0,Center-Forward,avg_pick,2018.0
2019,82.0,Forward,minutes,1567.495
2019,82.0,Forward,usage,0.0
2019,82.0,Forward,count,1.0
2019,82.0,Forward,avg_pick,2018.0
2019,82.0,Forward-Center,minutes,1514.6883333333333
2019,82.0,Forward-Center,usage,0.0
2019,82.0,Forward-Center,count,1.0
2019,82.0,Forward-Center,avg_pick,2018.0
2019,83.0,Forward-Center,minutes,446.18
2019,83.0,Forward-Center,usage,0.0
2019,83.0,Forward-Center,count,1.0
2019,83.0,Forward-Center,avg_pick,2018.0
2019,84.0,Center,minutes,2948.881666666666
2019,84.0,Center,usage,0.0
2019,84.0,Center,count,2.0
2019,84.0,Center,avg_pick,2018.0
2019,84.0,Center-Forward,minutes,1359.5083333333334
2019,84.0,Center-Forward,usage,0.0
2019,84.0,Center-Forward,count,1.0
2019,84.0,Center-Forward,avg_pick,2018.0
2020,73.0,Guard,minutes,1823.9683333333328
2020,73.0,Guard,usage,0.0
2020,73.0,Guard,count,1.0
2020,73.0,Guard,avg_pick,2019.0
2020,74.0,Guard,minutes,2074.3233333333333
2020,74.0,Guard,usage,0.0
2020,74.0,Guard,count,1.0
2020,74.0,Guard,avg_pick,2019.0
2020,76.0,Guard,minutes,2947.8900000000003
2020,76.0,Guard,usage,0.0
2020,76.0,Guard,count,2.0
2020,76.0,Guard,avg_pick,2019.0
2020,77.0,Guard,minutes,2098.883333333333
2020,77.0,Guard,usage,0.0
2020,77.0,Guard,count,2.0
2020,77.0,Guard,avg_pick,2019.0
2020,77.0,Guard-Forward,minutes,2776.741666666667
2020,77.0,Guard-Forward,usage,0.0
2020,77.0,Guard-Forward,count,3.0
2020,77.0,Guard-Forward,avg_pick,2019.0
2020,78.0,Forward,minutes,2556.4900000000002
2020,78.0,Forward,usage,0.0
2020,78.0,Forward,count,2.0
2020,78.0,Forward,avg_pick,2019.0
2020,78.0,Forward-Guard,minutes,2276.9066666666668
2020,78.0,Forward-Guard,usage,0.0
2020,78.0,Forward-Guard,count,2.0
2020,78.0,Forward-Guard,avg_pick,2019.0
2020,78.0,Guard-Forward,minutes,1867.7266666666665
2020,78.0,Guard-Forward,usage,0.0
2020,78.0,Guard-Forward,count,2.0
2020,78.0,Guard-Forward,avg_pick,2019.0
2020,79.0,Forward,minutes,2802.215
2020,79.0,Forward,usage,0.0
2020,79.0,Forward,count,2.0
2020,79.0,Forward,avg_pick,2019.0
2020,79.0,Forward-Guard,minutes,3568.68
2020,79.0,Forward-Guard,usage,0.0
2020,79.0,Forward-Guard,count,2.0
2020,79.0,Forward-Guard,avg_pick,2019.0
2020,80.0,Forward,minutes,2744.0516666666667
2020,80.0,Forward,usage,0.0
2020,80.0,Forward,count,2.0
2020,80.0,Forward,avg_pick,2019.0
2020,81.0,Forward,minutes,753.7266666666667
2020,81.0,Forward,usage,0.0
2020,81.0,Forward,count,1.0
2020,81.0,Forward,avg_pick,2019.0
2020,82.0,Forward-Center,minutes,609.0533333333333
2020,82.0,Forward-Center,usage,0.0
2020,82.0,Forward-Center,count,1.0
2020,82.0,Forward-Center,avg_pick,2019.0
2020,83.0,Center-Forward,minutes,471.2916666666667
2020,83.0,Center-Forward,usage,0.0
2020,83.0,Center-Forward,count,1.0
2020,83.0,Center-Forward,avg_pick,2019.0
2020,84.0,Center-Forward,minutes,1079.715
2020,84.0,Center-Forward,usage,0.0
2020,84.0,Center-Forward,count,1.0
2020,84.0,Center-Forward,avg_pick,2019.0
2021,73.0,Guard,minutes,3099.546666666667
2021,73.0,Guard,usage,0.0
2021,73.0,Guard,count,3.0
2021,73.0,Guard,avg_pick,2020.0
2021,74.0,Guard,minutes,780.595
2021,74.0,Guard,usage,0.0
2021,74.0,Guard,count,1.0
2021,74.0,Guard,avg_pick,2020.0
2021,76.0,Forward-Guard,minutes,2173.235
2021,76.0,Forward-Guard,usage,0.0
2021,76.0,Forward-Guard,count,1.0
2021,76.0,Forward-Guard,avg_pick,2020.0
2021,76.0,Guard,minutes,4474.691666666667
2021,76.0,Guard,usage,0.0
2021,76.0,Guard,count,3.0
2021,76.0,Guard,avg_pick,2020.0
2021,77.0,Guard,minutes,1745.6766666666667
2021,77.0,Guard,usage,0.0
2021,77.0,Guard,count,1.0
2021,77.0,Guard,avg_pick,2020.0
2021,77.0,Guard-Forward,minutes,668.7316666666667
2021,77.0,Guard-Forward,usage,0.0
2021,77.0,Guard-Forward,count,1.0
2021,77.0,Guard-Forward,avg_pick,2020.0
2021,78.0,Forward,minutes,1983.3566666666663
2021,78.0,Forward,usage,0.0
2021,78.0,Forward,count,1.0
2021,78.0,Forward,avg_pick,2020.0
2021,78.0,Guard,minutes,1963.5966666666666
2021,78.0,Guard,usage,0.0
2021,78.0,Guard,count,2.0
2021,78.0,Guard,avg_pick,2020.0
2021,79.0,Guard,minutes,1468.5733333333333
2021,79.0,Guard,usage,0.0
2021,79.0,Guard,count,1.0
2021,79.0,Guard,avg_pick,2020.0
2021,80.0,Forward-Center,minutes,1454.8283333333334
2021,80.0,Forward-Center,usage,0.0
2021,80.0,Forward-Center,count,1.0
2021,80.0,Forward-Center,avg_pick,2020.0
2021,80.0,Guard-Forward,minutes,1909.0166666666669
2021,80.0,Guard-Forward,usage,0.0
2021,80.0,Guard-Forward,count,1.0
2021,80.0,Guard-Forward,avg_pick,2020.0
2021,81.0,Forward,minutes,2193.8633333333332
2021,81.0,Forward,usage,0.0
2021,81.0,Forward,count,2.0
2021,81.0,Forward,avg_pick,2020.0
2021,82.0,Forward-Center,minutes,998.4866666666667
2021,82.0,Forward-Center,usage,0.0
2021,82.0,Forward-Center,count,2.0
2021,82.0,Forward-Center,avg_pick,2020.0
2021,84.0,Forward,minutes,1089.915
2021,84.0,Forward,usage,0.0
2021,84.0,Forward,count,1.0
2021,84.0,Forward,avg_pick,2020.0
2022,72.0,Guard,minutes,2075.825
2022,72.0,Guard,usage,0.0
2022,72.0,Guard,count,1.0
2022,72.0,Guard,avg_pick,2021.0
2022,74.0,Guard,minutes,1682.0699999999997
2022,74.0,Guard,usage,0.0
2022,74.0,Guard,count,2.0
2022,74.0,Guard,avg_pick,2021.0
2022,75.0,Guard,minutes,1176.06
2022,75.0,Guard,usage,0.0
2022,75.0,Guard,count,1.0
2022,75.0,Guard,avg_pick,2021.0
2022,76.0,Guard,minutes,7252.508333333333
2022,76.0,Guard,usage,0.0
2022,76.0,Guard,count,5.0
2022,76.0,Guard,avg_pick,2021.0
2022,77.0,Guard,minutes,5359.596666666666
2022,77.0,Guard,usage,0.0
2022,77.0,Guard,count,5.0
2022,77.0,Guard,avg_pick,2021.0
2022,78.0,Forward,minutes,2184.315
2022,78.0,Forward,usage,0.0
2022,78.0,Forward,count,2.0
2022,78.0,Forward,avg_pick,2021.0
2022,78.0,Guard,minutes,2088.055
2022,78.0,Guard,usage,0.0
2022,78.0,Guard,count,1.0
2022,78.0,Guard,avg_pick,2021.0
2022,79.0,Forward,minutes,3322.3783333333336
2022,79.0,Forward,usage,0.0
2022,79.0,Forward,count,2.0
2022,79.0,Forward,avg_pick,2021.0
2022,79.0,Guard,minutes,1700.3516666666667
2022,79.0,Guard,usage,0.0
2022,79.0,Guard,count,1.0
2022,79.0,Guard,avg_pick,2021.0
2022,80.0,Forward,minutes,541.045
2022,80.0,Forward,usage,0.0
2022,80.0,Forward,count,1.0
2022,80.0,Forward,avg_pick,2021.0
2022,80.0,Forward-Guard,minutes,2617.2883333333334
2022,80.0,Forward-Guard,usage,0.0
2022,80.0,Forward-Guard,count,1.0
2022,80.0,Forward-Guard,avg_pick,2021.0
2022,81.0,Forward,minutes,2433.575
2022,81.0,Forward,usage,0.0
2022,81.0,Forward,count,2.0
2022,81.0,Forward,avg_pick,2021.0
2022,81.0,Forward-Center,minutes,407.00166666666667
2022,81.0,Forward-Center,usage,0.0
2022,81.0,Forward-Center,count,1.0
2022,81.0,Forward-Center,avg_pick,2021.0
2022,82.0,Center,minutes,945.7133333333334
2022,82.0,Center,usage,0.0
2022,82.0,Center,count,2.0
2022,82.0,Center,avg_pick,2021.0
2022,82.0,Forward,minutes,2429.0466666666666
2022,82.0,Forward,usage,0.0
2022,82.0,Forward,count,1.0
2022,82.0,Forward,avg_pick,2021.0
2022,83.0,Center,minutes,3820.33
2022,83.0,Center,usage,0.0
2022,83.0,Center,count,2.0
2022,83.0,Center,avg_pick,2021.0
2023,75.0,Guard,minutes,3012.7066666666665
2023,75.0,Guard,usage,0.0
2023,75.0,Guard,count,2.0
2023,75.0,Guard,avg_pick,2022.0
2023,76.0,Forward,minutes,2808.0983333333334
2023,76.0,Forward,usage,0.0
2023,76.0,Forward,count,2.0
2023,76.0,Forward,avg_pick,2022.0
2023,76.0,Guard,minutes,1091.6299999999999
2023,76.0,Guard,usage,0.0
2023,76.0,Guard,count,2.0
2023,76.0,Guard,avg_pick,2022.0
2023,76.0,Guard-Forward,minutes,2073.5316666666668
2023,76.0,Guard-Forward,usage,0.0
2023,76.0,Guard-Forward,count,1.0
2023,76.0,Guard-Forward,avg_pick,2022.0
2023,77.0,Guard,minutes,2291.028333333333
2023,77.0,Guard,usage,0.0
2023,77.0,Guard,count,2.0
2023,77.0,Guard,avg_pick,2022.0
2023,77.0,Guard-Forward,minutes,4497.971666666666
2023,77.0,Guard-Forward,usage,0.0
2023,77.0,Guard-Forward,count,2.0
2023,77.0,Guard-Forward,avg_pick,2022.0
2023,78.0,Forward,minutes,1401.435
2023,78.0,Forward,usage,0.0
2023,78.0,Forward,count,1.0
2023,78.0,Forward,avg_pick,2022.0
2023,78.0,Guard,minutes,786.9966666666667
2023,78.0,Guard,usage,0.0
2023,78.0,Guard,count,1.0
2023,78.0,Guard,avg_pick,2022.0
2023,79.0,Forward,minutes,1115.6683333333333
2023,79.0,Forward,usage,0.0
2023,79.0,Forward,count,2.0
2023,79.0,Forward,avg_pick,2022.0
2023,80.0,Forward,minutes,5606.593333333333
2023,80.0,Forward,usage,0.0
2023,80.0,Forward,count,3.0
2023,80.0,Forward,avg_pick,2022.0
2023,80.0,Guard,minutes,812.19
2023,80.0,Guard,usage,0.0
2023,80.0,Guard,count,1.0
2023,80.0,Guard,avg_pick,2022.0
2023,81.0,Forward,minutes,1482.8683333333333
2023,81.0,Forward,usage,0.0
2023,81.0,Forward,count,2.0
2023,81.0,Forward,avg_pick,2022.0
2023,82.0,Center,minutes,1670.145
2023,82.0,Center,usage,0.0
2023,82.0,Center,count,1.0
2023,82.0,Center,avg_pick,2022.0
2023,82.0,Forward,minutes,2429.7233333333334
2023,82.0,Forward,usage,0.0
2023,82.0,Forward,count,1.0
2023,82.0,Forward,avg_pick,2022.0
2023,83.0,Forward,minutes,2450.5466666666666
2023,83.0,Forward,usage,0.0
2023,83.0,Forward,count,1.0
2023,83.0,Forward,avg_pick,2022.0
2023,85.0,Center,minutes,827.975
2023,85.0,Center,usage,0.0
2023,85.0,Center,count,1.0
2023,85.0,Center,avg_pick,2022.0
2023,86.0,Center,minutes,1703.2066666666667
2023,86.0,Center,usage,0.0
2023,86.0,Center,count,1.0
2023,86.0,Center,avg_pick,2022.0
2024,73.0,Guard,minutes,1351.11
2024,73.0,Guard,usage,0.0
2024,73.0,Guard,count,1.0
2024,73.0,Guard,avg_pick,2023.0
2024,75.0,Guard,minutes,3457.315
2024,75.0,Guard,usage,0.0
2024,75.0,Guard,count,2.0
2024,75.0,Guard,avg_pick,2023.0
2024,76.0,Guard,minutes,3990.8299999999995
2024,76.0,Guard,usage,0.0
2024,76.0,Guard,count,2.0
2024,76.0,Guard,avg_pick,2023.0
2024,78.0,Forward,minutes,1202.8833333333334
2024,78.0,Forward,usage,0.0
2024,78.0,Forward,count,2.0
2024,78.0,Forward,avg_pick,2023.0
2024,78.0,Guard,minutes,3499.7833333333333
2024,78.0,Guard,usage,0.0
2024,78.0,Guard,count,3.0
2024,78.0,Guard,avg_pick,2023.0
2024,79.0,Forward,minutes,4798.918333333333
2024,79.0,Forward,usage,0.0
2024,79.0,Forward,count,4.0
2024,79.0,Forward,avg_pick,2023.0
2024,79.0,Guard,minutes,1715.25
2024,79.0,Guard,usage,0.0
2024,79.0,Guard,count,1.0
2024,79.0,Guard,avg_pick,2023.0
2024,79.0,Guard-Forward,minutes,3604.561666666667
2024,79.0,Guard-Forward,usage,0.0
2024,79.0,Guard-Forward,count,3.0
2024,79.0,Guard-Forward,avg_pick,2023.0
2024,80.0,Forward,minutes,1348.2716666666668
2024,80.0,Forward,usage,0.0
2024,80.0,Forward,count,1.0
2024,80.0,Forward,avg_pick,2023.0
2024,81.0,Forward,minutes,1130.4516666666666
2024,81.0,Forward,usage,0.0
2024,81.0,Forward,count,1.0
2024,81.0,Forward,avg_pick,2023.0
2024,82.0,Forward-Center,minutes,369.85833333333335
2024,82.0,Forward-Center,usage,0.0
2024,82.0,Forward-Center,count,1.0
2024,82.0,Forward-Center,avg_pick,2023.0
2024,85.0,Center,minutes,1294.2816666666668
2024,85.0,Center,usage,0.0
2024,85.0,Center,count,1.0
2024,85.0,Center,avg_pick,2023.0
2024,88.0,Forward-Center,minutes,2106.235
2024,88.0,Forward-Center,usage,0.0
2024,88.0,Forward-Center,count,1.0
2024,88.0,Forward-Center,avg_pick,2023.0
2025,73.0,Guard,minutes,1466.825
2025,73.0,Guard,usage,0.0
2025,73.0,Guard,count,1.0
2025,73.0,Guard,avg_pick,2024.0
2025,74.0,Guard,minutes,654.3516666666667
2025,74.0,Guard,usage,0.0
2025,74.0,Guard,count,1.0
2025,74.0,Guard,avg_pick,2024.0
2025,75.0,Guard,minutes,591.7916666666666
2025,75.0,Guard,usage,0.0
2025,75.0,Guard,count,1.0
2025,75.0,Guard,avg_pick,2024.0
2025,76.0,Guard,minutes,5997.086666666666
2025,76.0,Guard,usage,0.0
2025,76.0,Guard,count,4.0
2025,76.0,Guard,avg_pick,2024.0
2025,77.0,Guard,minutes,781.9466666666667
2025,77.0,Guard,usage,0.0
2025,77.0,Guard,count,1.0
2025,77.0,Guard,avg_pick,2024.0
2025,78.0,Forward,minutes,1493.795
2025,78.0,Forward,usage,0.0
2025,78.0,Forward,count,1.0
2025,78.0,Forward,avg_pick,2024.0
2025,78.0,Guard,minutes,2545.91
2025,78.0,Guard,usage,0.0
2025,78.0,Guard,count,2.0
2025,78.0,Guard,avg_pick,2024.0
2025,78.0,Guard-Forward,minutes,452.96
2025,78.0,Guard-Forward,usage,0.0
2025,78.0,Guard-Forward,count,1.0
2025,78.0,Guard-Forward,avg_pick,2024.0
2025,79.0,Forward,minutes,3453.898333333333
2025,79.0,Forward,usage,0.0
2025,79.0,Forward,count,2.0
2025,79.0,Forward,avg_pick,2024.0
2025,80.0,Forward,minutes,6785.476666666667
2025,80.0,Forward,usage,0.0
2025,80.0,Forward,count,4.0
2025,80.0,Forward,avg_pick,2024.0
2025,82.0,Forward,minutes,2148.903333333333
2025,82.0,Forward,usage,0.0
2025,82.0,Forward,count,2.0
2025,82.0,Forward,avg_pick,2024.0
2025,83.0,Center,minutes,3477.33
2025,83.0,Center,usage,0.0
2025,83.0,Center,count,2.0
2025,83.0,Center,avg_pick,2024.0
2025,83.0,Forward,minutes,1045.545
2025,83.0,Forward,usage,0.0
2025,83.0,Forward,count,1.0
2025,83.0,Forward,avg_pick,2024.0
2025,84.0,Center,minutes,3922.4716666666664
2025,84.0,Center,usage,0.0
2025,84.0,Center,count,3.0
2025,84.0,Center,avg_pick,2024.0
2025,86.0,Center,minutes,1323.6433333333334
2025,86.0,Center,usage,0.0
2025,86.0,Center,count,1.0
2025,86.0,Center,avg_pick,2024.0
2025,87.0,Center,minutes,1415.765
2025,87.0,Center,usage,0.0
2025,87.0,Center,count,1.0
2025,87.0,Center,avg_pick,2024.0
